day,mean_count,ci2.5_count,ci97.5_count
171,0.5238095238095238,0.0,1.5
172,0.42857142857142855,0.0,1.5
173,0.42857142857142855,0.0,2.0
174,0.6190476190476191,0.0,2.0
175,0.38095238095238093,0.0,1.5
176,0.7619047619047619,0.0,2.5
177,0.42857142857142855,0.0,2.0
178,0.47619047619047616,0.0,2.0
179,0.42857142857142855,0.0,2.0
180,0.6190476190476191,0.0,2.0
181,0.5714285714285714,0.0,2.0
182,0.42857142857142855,0.0,2.5
183,0.23809523809523808,0.0,1.0
184,0.23809523809523808,0.0,1.5
185,0.23809523809523808,0.0,1.0
186,0.23809523809523808,0.0,1.0
187,0.19047619047619047,0.0,1.0
188,0.2857142857142857,0.0,1.5
189,0.42857142857142855,0.0,1.0
190,0.38095238095238093,0.0,2.0
191,0.38095238095238093,0.0,2.0
192,0.2857142857142857,0.0,1.0
193,0.3333333333333333,0.0,1.5
194,0.42857142857142855,0.0,1.5
195,0.38095238095238093,0.0,2.5
196,0.2857142857142857,0.0,1.5
197,0.38095238095238093,0.0,1.5
198,0.3333333333333333,0.0,1.5
199,0.2857142857142857,0.0,1.5
200,0.5714285714285714,0.0,2.0
201,0.3333333333333333,0.0,1.5
202,0.2857142857142857,0.0,1.5
203,0.3333333333333333,0.0,1.0
204,0.42857142857142855,0.0,1.5
205,0.19047619047619047,0.0,1.0
206,0.19047619047619047,0.0,1.5
207,0.47619047619047616,0.0,2.0
208,0.47619047619047616,0.0,2.0
209,0.2857142857142857,0.0,1.5
210,0.42857142857142855,0.0,2.0
211,0.38095238095238093,0.0,2.0
212,0.5238095238095238,0.0,2.0
213,0.47619047619047616,0.0,2.5
214,0.42857142857142855,0.0,1.5
215,0.47619047619047616,0.0,2.0
216,0.5714285714285714,0.0,2.5
217,0.19047619047619047,0.0,2.0
218,0.6666666666666666,0.0,2.0
219,0.23809523809523808,0.0,1.5
220,0.42857142857142855,0.0,2.0
221,0.5238095238095238,0.0,1.5
222,0.38095238095238093,0.0,2.0
223,0.5714285714285714,0.0,3.0
224,0.6190476190476191,0.0,2.5
225,0.7619047619047619,0.0,2.5
226,0.5714285714285714,0.0,2.0
227,0.5238095238095238,0.0,2.0
228,0.38095238095238093,0.0,2.0
229,0.38095238095238093,0.0,2.0
230,0.5714285714285714,0.0,2.0
231,0.38095238095238093,0.0,1.5
232,0.42857142857142855,0.0,1.5
233,0.42857142857142855,0.0,2.0
234,0.3333333333333333,0.0,1.5
235,0.5238095238095238,0.0,2.5
236,0.8095238095238095,0.0,3.0
237,0.23809523809523808,0.0,1.5
238,0.23809523809523808,0.0,1.0
239,0.3333333333333333,0.0,2.0
240,0.6190476190476191,0.0,2.5
241,0.42857142857142855,0.0,1.0
242,0.8095238095238095,0.0,3.0
243,0.2857142857142857,0.0,2.0
244,0.23809523809523808,0.0,1.5
245,0.42857142857142855,0.0,1.5
246,0.38095238095238093,0.0,1.5
247,0.6190476190476191,0.0,2.0
248,0.42857142857142855,0.0,2.0
249,0.38095238095238093,0.0,1.5
250,0.3333333333333333,0.0,1.5
251,0.3333333333333333,0.0,1.5
252,0.42857142857142855,0.0,1.0
253,0.5238095238095238,0.0,1.5
254,0.42857142857142855,0.0,1.5
255,0.3333333333333333,0.0,1.5
256,0.38095238095238093,0.0,2.0
257,0.38095238095238093,0.0,2.0
258,0.47619047619047616,0.0,1.0
259,0.23809523809523808,0.0,1.0
260,0.5238095238095238,0.0,2.5
261,0.7619047619047619,0.0,3.0
262,0.5714285714285714,0.0,2.5
263,0.38095238095238093,0.0,1.5
264,0.42857142857142855,0.0,1.5
265,0.19047619047619047,0.0,1.0
266,0.3333333333333333,0.0,1.0
267,0.5714285714285714,0.0,2.5
268,0.5714285714285714,0.0,2.0
269,0.7619047619047619,0.0,2.5
270,0.5714285714285714,0.0,2.0
271,0.6666666666666666,0.0,2.0
272,0.5714285714285714,0.0,2.5
273,0.47619047619047616,0.0,1.5
274,0.5714285714285714,0.0,2.0
275,0.6190476190476191,0.0,2.0
276,1.0,0.0,3.5
277,0.47619047619047616,0.0,2.0
278,1.0476190476190477,0.0,2.0
279,0.38095238095238093,0.0,2.0
280,0.5238095238095238,0.0,2.0
281,0.5238095238095238,0.0,2.0
282,0.6190476190476191,0.0,3.0
283,0.38095238095238093,0.0,1.5
284,0.6190476190476191,0.0,2.5
285,0.5238095238095238,0.0,2.5
286,0.7619047619047619,0.0,2.0
287,0.47619047619047616,0.0,2.0
288,0.8095238095238095,0.0,3.5
289,0.47619047619047616,0.0,2.0
290,0.5238095238095238,0.0,2.0
291,0.5714285714285714,0.0,3.0
292,0.2857142857142857,0.0,1.5
293,0.47619047619047616,0.0,1.5
294,0.5714285714285714,0.0,1.0
295,0.8095238095238095,0.0,2.5
296,0.7619047619047619,0.0,3.0
297,0.5238095238095238,0.0,2.0
298,0.14285714285714285,0.0,1.0
299,0.6190476190476191,0.0,3.0
300,0.6666666666666666,0.0,3.0
301,0.7142857142857143,0.0,2.0
302,0.6666666666666666,0.0,2.0
303,0.6666666666666666,0.0,3.0
304,0.47619047619047616,0.0,2.0
305,0.47619047619047616,0.0,2.0
306,0.5238095238095238,0.0,2.0
307,1.1428571428571428,0.0,3.0
308,0.38095238095238093,0.0,1.5
309,0.8095238095238095,0.0,2.0
310,0.6190476190476191,0.0,2.0
311,0.47619047619047616,0.0,2.0
312,0.6190476190476191,0.0,3.0
313,0.6666666666666666,0.0,2.0
314,0.7619047619047619,0.0,3.5
315,0.8095238095238095,0.0,3.0
316,0.47619047619047616,0.0,2.0
317,0.9523809523809523,0.0,2.5
318,0.5714285714285714,0.0,2.0
319,0.8095238095238095,0.0,2.5
320,0.7619047619047619,0.0,4.0
321,0.38095238095238093,0.0,1.5
322,0.5714285714285714,0.0,2.0
323,0.3333333333333333,0.0,2.0
324,0.8571428571428571,0.0,2.0
325,0.7619047619047619,0.0,2.5
326,0.9047619047619048,0.0,3.0
327,0.47619047619047616,0.0,1.5
328,0.6190476190476191,0.0,2.0
329,0.5238095238095238,0.0,2.0
330,0.5238095238095238,0.0,1.5
331,0.47619047619047616,0.0,1.5
332,0.42857142857142855,0.0,2.5
333,0.6190476190476191,0.0,2.0
334,0.8571428571428571,0.0,2.5
335,0.47619047619047616,0.0,2.5
336,0.8095238095238095,0.0,3.0
337,0.38095238095238093,0.0,2.0
338,0.23809523809523808,0.0,1.0
339,0.7142857142857143,0.0,2.0
340,0.6190476190476191,0.0,2.0
341,0.3333333333333333,0.0,1.5
342,0.9523809523809523,0.0,4.0
343,0.47619047619047616,0.0,1.5
344,0.42857142857142855,0.0,2.0
345,0.6190476190476191,0.0,2.5
346,1.0,0.0,3.0
347,0.6666666666666666,0.0,3.5
348,0.7619047619047619,0.0,2.5
349,0.8571428571428571,0.0,3.0
350,1.0,0.0,3.0
351,0.5238095238095238,0.0,2.0
352,0.6666666666666666,0.0,2.5
353,0.7619047619047619,0.0,2.5
354,0.8095238095238095,0.0,3.0
355,0.38095238095238093,0.0,2.0
356,0.7619047619047619,0.0,2.0
357,0.3333333333333333,0.0,2.5
358,0.6666666666666666,0.0,3.0
359,0.6666666666666666,0.0,2.5
360,0.5714285714285714,0.0,2.5
361,0.5714285714285714,0.0,1.5
362,0.7619047619047619,0.0,3.5
363,0.6666666666666666,0.0,2.0
364,0.5238095238095238,0.0,2.0
365,0.9047619047619048,0.0,2.5
366,0.6190476190476191,0.0,2.0
367,0.2857142857142857,0.0,1.0
368,0.5238095238095238,0.0,2.0
369,0.6666666666666666,0.0,2.0
370,0.5714285714285714,0.0,2.5
371,0.5714285714285714,0.0,2.0
372,0.7619047619047619,0.0,2.0
373,0.7619047619047619,0.0,2.0
374,0.3333333333333333,0.0,1.5
375,0.8571428571428571,0.0,3.0
376,0.6190476190476191,0.0,2.0
377,0.42857142857142855,0.0,1.0
378,0.8095238095238095,0.0,2.5
379,0.8571428571428571,0.0,2.0
380,0.7619047619047619,0.0,2.5
381,0.5714285714285714,0.0,2.5
382,0.6666666666666666,0.0,2.0
383,0.5238095238095238,0.0,2.0
384,0.6190476190476191,0.0,2.5
385,0.47619047619047616,0.0,2.5
386,0.5238095238095238,0.0,2.0
387,0.5714285714285714,0.0,2.0
388,0.7142857142857143,0.0,3.5
389,0.42857142857142855,0.0,1.5
390,0.6190476190476191,0.0,1.5
391,0.8571428571428571,0.0,2.5
392,0.6666666666666666,0.0,2.5
393,0.8571428571428571,0.0,2.5
394,0.5714285714285714,0.0,2.5
395,0.9047619047619048,0.0,3.0
396,0.8571428571428571,0.0,2.0
397,0.9047619047619048,0.0,2.0
398,1.0,0.0,2.5
399,0.7142857142857143,0.0,2.0
400,0.5714285714285714,0.0,2.0
401,0.6190476190476191,0.0,1.5
402,0.5714285714285714,0.0,1.5
403,0.6190476190476191,0.0,1.0
404,0.6190476190476191,0.0,2.5
405,0.8095238095238095,0.0,2.5
406,0.5714285714285714,0.0,2.0
407,0.42857142857142855,0.0,1.0
408,0.7142857142857143,0.0,2.0
409,0.8571428571428571,0.0,2.0
410,0.5714285714285714,0.0,2.0
411,0.8571428571428571,0.0,2.5
412,1.3333333333333333,0.0,4.0
413,0.7619047619047619,0.0,2.5
414,0.6666666666666666,0.0,2.5
415,1.1904761904761905,0.0,4.0
416,0.8095238095238095,0.0,2.5
417,0.8095238095238095,0.0,3.0
418,0.7142857142857143,0.0,2.5
419,0.5238095238095238,0.0,2.5
420,0.8571428571428571,0.0,3.0
421,0.7619047619047619,0.0,2.0
422,0.9047619047619048,0.0,2.5
423,0.47619047619047616,0.0,1.5
424,0.9523809523809523,0.0,2.5
425,0.6666666666666666,0.0,2.0
426,0.38095238095238093,0.0,2.0
427,0.6666666666666666,0.0,2.0
428,0.9047619047619048,0.0,3.0
429,0.5714285714285714,0.0,2.0
430,0.6190476190476191,0.0,2.5
431,0.5714285714285714,0.0,3.0
432,0.7619047619047619,0.0,3.0
433,0.6666666666666666,0.0,2.0
434,0.6190476190476191,0.0,2.0
435,0.5714285714285714,0.0,1.5
436,1.1428571428571428,0.0,3.0
437,0.9523809523809523,0.0,2.0
438,0.5238095238095238,0.0,2.0
439,0.9047619047619048,0.0,3.5
440,0.8095238095238095,0.0,2.5
441,0.8571428571428571,0.0,2.0
442,0.8571428571428571,0.0,2.0
443,0.6666666666666666,0.0,2.0
444,1.1904761904761905,0.0,3.5
445,0.9047619047619048,0.0,4.0
446,0.9047619047619048,0.0,2.0
447,0.9523809523809523,0.0,2.0
448,0.6666666666666666,0.0,3.0
449,0.9523809523809523,0.0,3.0
450,0.8571428571428571,0.0,2.5
451,0.7142857142857143,0.0,2.5
452,0.5238095238095238,0.0,2.0
453,1.0,0.0,2.5
454,0.47619047619047616,0.0,2.0
455,0.8095238095238095,0.0,3.0
456,0.8095238095238095,0.0,3.0
457,0.7619047619047619,0.0,3.0
458,1.1904761904761905,0.0,3.5
459,0.5714285714285714,0.0,2.0
460,0.7142857142857143,0.0,2.5
461,0.8095238095238095,0.0,2.0
462,0.7142857142857143,0.0,3.0
463,0.6666666666666666,0.0,2.0
464,0.5238095238095238,0.0,2.0
465,0.6666666666666666,0.0,2.0
466,0.8095238095238095,0.0,2.0
467,1.1428571428571428,0.0,4.5
468,0.9523809523809523,0.0,2.5
469,0.47619047619047616,0.0,2.0
470,0.9523809523809523,0.0,2.5
471,0.6666666666666666,0.0,2.0
472,0.9047619047619048,0.0,2.0
473,0.9523809523809523,0.0,4.0
474,1.0952380952380953,0.0,3.0
475,0.6190476190476191,0.0,2.0
476,1.1428571428571428,0.0,3.0
477,0.8571428571428571,0.0,2.5
478,0.8571428571428571,0.0,3.0
479,1.2380952380952381,0.0,3.5
480,0.9047619047619048,0.0,3.5
481,1.1428571428571428,0.0,3.5
482,0.9523809523809523,0.0,3.0
483,0.6666666666666666,0.0,2.5
484,0.8571428571428571,0.0,2.0
485,0.9047619047619048,0.0,2.5
486,0.8095238095238095,0.0,3.0
487,1.1428571428571428,0.0,3.0
488,0.6190476190476191,0.0,2.5
489,1.1428571428571428,0.0,3.0
490,0.6666666666666666,0.0,2.0
491,1.2380952380952381,0.0,3.0
492,1.0476190476190477,0.0,3.0
493,0.6190476190476191,0.0,2.0
494,0.8571428571428571,0.0,2.0
495,0.5714285714285714,0.0,2.0
496,0.6666666666666666,0.0,2.5
497,0.6666666666666666,0.0,2.0
498,0.9047619047619048,0.0,2.5
499,1.380952380952381,0.0,4.0
500,0.6190476190476191,0.0,2.0
501,0.7619047619047619,0.0,3.0
502,0.9047619047619048,0.0,3.0
503,0.2857142857142857,0.0,1.5
504,0.6190476190476191,0.0,2.0
505,0.38095238095238093,0.0,1.5
506,1.0476190476190477,0.0,3.5
507,1.1428571428571428,0.0,2.0
508,0.8571428571428571,0.0,2.5
509,1.380952380952381,0.0,4.5
510,0.47619047619047616,0.0,2.0
511,0.8571428571428571,0.0,2.5
512,0.7142857142857143,0.0,2.0
513,0.8095238095238095,0.0,2.5
514,1.4285714285714286,0.0,4.5
515,0.8571428571428571,0.0,3.0
516,1.0952380952380953,0.0,3.0
517,1.0476190476190477,0.0,3.5
518,1.0476190476190477,0.0,3.5
519,0.5714285714285714,0.0,2.5
520,0.8571428571428571,0.0,2.5
521,0.9523809523809523,0.0,3.0
522,0.7142857142857143,0.0,2.5
523,1.0,0.0,3.0
524,0.7619047619047619,0.0,2.0
525,0.5238095238095238,0.0,2.0
526,0.7142857142857143,0.0,2.0
527,0.7142857142857143,0.0,3.0
528,1.2857142857142858,0.0,2.5
529,0.9047619047619048,0.0,3.0
530,0.47619047619047616,0.0,1.5
531,0.8571428571428571,0.0,3.0
532,1.0,0.0,2.5
533,0.7619047619047619,0.0,3.5
534,1.0952380952380953,0.0,3.0
535,0.7619047619047619,0.0,2.5
536,1.1428571428571428,0.0,3.0
537,1.0476190476190477,0.0,2.5
538,0.5238095238095238,0.0,2.0
539,0.9047619047619048,0.0,3.5
540,1.3333333333333333,0.0,3.0
541,1.0,0.0,2.5
542,0.7619047619047619,0.0,3.5
543,0.8571428571428571,0.0,2.5
544,1.2857142857142858,0.0,4.0
545,0.9047619047619048,0.0,3.0
546,0.9047619047619048,0.0,2.0
547,1.0,0.0,2.5
548,0.7142857142857143,0.0,3.0
549,0.7619047619047619,0.0,2.5
550,0.8571428571428571,0.0,2.0
551,0.9523809523809523,0.0,2.5
552,0.7142857142857143,0.0,3.0
553,0.8095238095238095,0.0,3.0
554,1.0952380952380953,0.0,4.0
555,0.8571428571428571,0.0,2.0
556,1.0952380952380953,0.0,2.5
557,0.9047619047619048,0.0,2.5
558,1.0,0.0,2.5
559,1.0952380952380953,0.0,3.0
560,0.9523809523809523,0.0,2.0
561,1.0476190476190477,0.0,3.0
562,0.8571428571428571,0.0,3.0
563,0.9523809523809523,0.0,2.5
564,0.8571428571428571,0.0,3.0
565,0.7142857142857143,0.0,2.0
566,1.2380952380952381,0.0,3.5
567,0.7619047619047619,0.0,2.5
568,0.5714285714285714,0.0,2.0
569,1.0476190476190477,0.0,3.5
570,0.7142857142857143,0.0,2.5
571,1.0952380952380953,0.0,3.5
572,0.8571428571428571,0.0,3.0
573,1.0476190476190477,0.0,3.0
574,0.7619047619047619,0.0,2.5
575,0.8571428571428571,0.0,2.5
576,0.6666666666666666,0.0,2.0
577,1.0952380952380953,0.0,2.5
578,1.2857142857142858,0.0,4.0
579,1.1428571428571428,0.0,4.0
580,0.9047619047619048,0.0,2.0
581,0.9047619047619048,0.0,3.5
582,0.8571428571428571,0.0,2.5
583,1.1904761904761905,0.0,3.5
584,1.2380952380952381,0.0,3.5
585,1.1428571428571428,0.0,3.5
586,0.6666666666666666,0.0,3.0
587,0.9523809523809523,0.0,3.0
588,1.0952380952380953,0.0,3.5
589,0.9047619047619048,0.0,2.5
590,1.2857142857142858,0.0,3.0
591,0.5714285714285714,0.0,2.5
592,0.9047619047619048,0.0,2.5
593,0.9523809523809523,0.0,3.0
594,0.7142857142857143,0.0,2.0
595,0.7619047619047619,0.0,3.0
596,0.8571428571428571,0.0,2.0
597,1.3333333333333333,0.0,4.0
598,0.8571428571428571,0.0,3.5
599,0.9523809523809523,0.0,2.5
600,1.0476190476190477,0.0,3.0
601,0.8571428571428571,0.0,2.0
602,0.9047619047619048,0.0,3.0
603,0.9523809523809523,0.0,4.0
604,0.6666666666666666,0.0,2.5
605,1.0,0.0,3.5
606,0.9523809523809523,0.0,3.0
607,1.1428571428571428,0.0,3.0
608,0.7142857142857143,0.0,2.0
609,0.8571428571428571,0.0,3.0
610,1.0,0.0,3.5
611,1.380952380952381,0.0,3.5
612,0.9523809523809523,0.0,2.5
613,1.2857142857142858,0.0,3.0
614,0.8095238095238095,0.0,2.5
615,1.1428571428571428,0.0,3.0
616,0.9523809523809523,0.0,2.0
617,1.2380952380952381,0.0,4.0
618,1.0952380952380953,0.0,3.0
619,0.9047619047619048,0.0,3.5
620,1.0952380952380953,0.0,3.5
621,0.9523809523809523,0.0,3.0
622,0.7619047619047619,0.0,2.0
623,0.8095238095238095,0.0,2.0
624,1.0,0.0,2.0
625,1.3333333333333333,0.0,4.5
626,1.2380952380952381,0.0,3.5
627,1.4761904761904763,0.0,4.5
628,1.0,0.0,3.0
629,1.0952380952380953,0.0,3.5
630,1.1428571428571428,0.0,3.0
631,1.1428571428571428,0.0,3.0
632,0.5238095238095238,0.0,2.0
633,0.6190476190476191,0.0,2.5
634,1.0476190476190477,0.0,3.0
635,0.7619047619047619,0.0,3.0
636,0.7619047619047619,0.0,4.5
637,0.8095238095238095,0.0,2.5
638,0.6190476190476191,0.0,2.0
639,1.2380952380952381,0.0,4.0
640,1.1904761904761905,0.0,2.0
641,0.9523809523809523,0.0,2.5
642,1.1904761904761905,0.0,3.0
643,0.8571428571428571,0.0,3.0
644,1.0,0.0,2.0
645,1.0952380952380953,0.0,2.5
646,0.9047619047619048,0.0,2.0
647,1.2857142857142858,0.0,3.0
648,0.7619047619047619,0.0,2.0
649,0.9047619047619048,0.0,4.0
650,0.6190476190476191,0.0,2.5
651,0.9523809523809523,0.0,3.5
652,0.6666666666666666,0.0,2.0
653,0.7142857142857143,0.0,4.0
654,0.7142857142857143,0.0,2.5
655,0.9047619047619048,0.0,3.0
656,1.2857142857142858,0.0,3.0
657,0.9523809523809523,0.0,2.5
658,0.7142857142857143,0.0,3.5
659,0.7619047619047619,0.0,2.0
660,0.8571428571428571,0.0,2.0
661,1.2857142857142858,0.0,3.0
662,1.0,0.0,2.5
663,1.2857142857142858,0.0,3.0
664,0.8571428571428571,0.0,2.0
665,1.0,0.0,3.5
666,1.0952380952380953,0.0,3.5
667,0.8095238095238095,0.0,2.5
668,0.9523809523809523,0.0,2.5
669,0.8095238095238095,0.0,2.5
670,1.1904761904761905,0.0,5.0
671,0.8571428571428571,0.0,3.0
672,0.8095238095238095,0.0,3.0
673,1.1428571428571428,0.0,2.5
674,0.9047619047619048,0.0,3.0
675,1.0476190476190477,0.0,2.5
676,0.8095238095238095,0.0,2.5
677,0.9523809523809523,0.0,3.0
678,1.1904761904761905,0.0,3.0
679,0.9523809523809523,0.0,3.0
680,1.1904761904761905,0.0,3.5
681,0.8571428571428571,0.0,3.0
682,0.8571428571428571,0.0,3.0
683,1.2857142857142858,0.0,3.5
684,0.7619047619047619,0.0,2.5
685,1.1904761904761905,0.0,3.0
686,1.1428571428571428,0.0,3.0
687,0.9047619047619048,0.0,3.0
688,1.1904761904761905,0.0,3.0
689,0.6190476190476191,0.0,2.0
690,0.9523809523809523,0.0,3.0
691,0.6190476190476191,0.0,2.0
692,0.9523809523809523,0.0,4.0
693,1.1904761904761905,0.0,2.5
694,0.9523809523809523,0.0,2.5
695,0.7619047619047619,0.0,2.0
696,1.0952380952380953,0.0,3.0
697,1.0,0.0,3.5
698,0.9523809523809523,0.0,2.5
699,1.1428571428571428,0.0,4.0
700,0.8095238095238095,0.0,2.5
701,0.7619047619047619,0.0,2.5
702,0.9047619047619048,0.0,2.5
703,0.7619047619047619,0.0,2.5
704,1.0476190476190477,0.0,3.0
705,1.0,0.0,4.0
706,1.0,0.0,2.5
707,0.8095238095238095,0.0,3.0
708,1.2857142857142858,0.0,4.0
709,0.5714285714285714,0.0,2.0
710,0.7619047619047619,0.0,2.5
711,0.8095238095238095,0.0,2.0
712,0.9523809523809523,0.0,3.5
713,0.9523809523809523,0.0,2.5
714,1.0,0.0,4.0
715,0.8095238095238095,0.0,3.0
716,1.1904761904761905,0.0,3.0
717,1.0,0.0,2.0
718,0.6666666666666666,0.0,2.5
719,0.8571428571428571,0.0,2.0
720,1.0476190476190477,0.0,2.5
721,1.3333333333333333,0.0,3.5
722,0.9523809523809523,0.0,3.5
723,1.2380952380952381,0.0,3.0
724,0.7619047619047619,0.0,2.0
725,1.2380952380952381,0.0,3.0
726,0.9047619047619048,0.0,2.0
727,0.7142857142857143,0.0,2.0
728,1.0952380952380953,0.0,3.5
729,1.1428571428571428,0.0,4.0
730,0.7142857142857143,0.0,2.5
