day,mean_count,ci2.5_count,ci97.5_count
455,2320.0,2320.0,2320.0
456,2320.0,2320.0,2320.0
457,2320.0,2320.0,2320.0
458,2320.0,2320.0,2320.0
459,2320.0,2320.0,2320.0
460,2320.0,2320.0,2320.0
461,2320.0,2320.0,2320.0
462,2320.0,2320.0,2320.0
463,2320.0,2320.0,2320.0
464,2320.0,2320.0,2320.0
465,2320.0,2320.0,2320.0
466,2320.0,2320.0,2320.0
467,2320.0,2320.0,2320.0
468,2320.0,2320.0,2320.0
469,2320.0,2320.0,2320.0
470,2320.0,2320.0,2320.0
471,2320.0,2320.0,2320.0
472,2320.0,2320.0,2320.0
473,2320.0,2320.0,2320.0
474,2320.0,2320.0,2320.0
475,2320.0,2320.0,2320.0
476,2320.0,2320.0,2320.0
477,2320.0,2320.0,2320.0
478,2320.0,2320.0,2320.0
479,2320.0,2320.0,2320.0
480,2320.0,2320.0,2320.0
481,2320.0,2320.0,2320.0
482,2320.0,2320.0,2320.0
483,2320.0,2320.0,2320.0
484,2320.0,2320.0,2320.0
485,2320.0,2320.0,2320.0
486,2320.0,2320.0,2320.0
487,2320.0,2320.0,2320.0
488,2320.0,2320.0,2320.0
489,2320.0,2320.0,2320.0
490,2320.0,2320.0,2320.0
491,2320.0,2320.0,2320.0
492,2320.0,2320.0,2320.0
493,2320.0,2320.0,2320.0
494,2320.0,2320.0,2320.0
495,2320.0,2320.0,2320.0
496,2320.0,2320.0,2320.0
497,2320.0,2320.0,2320.0
498,2320.0,2320.0,2320.0
499,2320.0,2320.0,2320.0
500,2320.0,2320.0,2320.0
501,2320.0,2320.0,2320.0
502,2320.0,2320.0,2320.0
503,2320.0,2320.0,2320.0
504,2320.0,2320.0,2320.0
505,2320.0,2320.0,2320.0
506,2320.0,2320.0,2320.0
507,2320.0,2320.0,2320.0
508,2320.0,2320.0,2320.0
509,2320.0,2320.0,2320.0
510,2320.0,2320.0,2320.0
511,2320.0,2320.0,2320.0
512,2320.0,2320.0,2320.0
513,2320.0,2320.0,2320.0
514,2320.0,2320.0,2320.0
515,2320.0,2320.0,2320.0
516,2320.0,2320.0,2320.0
517,2320.0,2320.0,2320.0
518,2320.0,2320.0,2320.0
519,2320.0,2320.0,2320.0
520,2320.0,2320.0,2320.0
521,2320.0,2320.0,2320.0
522,2320.0,2320.0,2320.0
523,2320.0,2320.0,2320.0
524,2320.0,2320.0,2320.0
525,2320.0,2320.0,2320.0
526,2320.0,2320.0,2320.0
527,2320.0,2320.0,2320.0
528,2320.0,2320.0,2320.0
529,2320.0,2320.0,2320.0
530,2320.0,2320.0,2320.0
531,2320.0,2320.0,2320.0
532,2320.0,2320.0,2320.0
533,2320.0,2320.0,2320.0
534,2320.0,2320.0,2320.0
535,2320.0,2320.0,2320.0
536,2320.0,2320.0,2320.0
537,2320.0,2320.0,2320.0
538,2320.0,2320.0,2320.0
539,2320.0,2320.0,2320.0
540,2320.0,2320.0,2320.0
541,2320.0,2320.0,2320.0
542,2320.0,2320.0,2320.0
543,2320.0,2320.0,2320.0
544,2320.0,2320.0,2320.0
545,2320.0,2320.0,2320.0
546,2320.0,2320.0,2320.0
547,2320.0,2320.0,2320.0
548,2320.0,2320.0,2320.0
549,2320.0,2320.0,2320.0
550,2320.0,2320.0,2320.0
551,2320.0,2320.0,2320.0
552,2320.0,2320.0,2320.0
553,2320.0,2320.0,2320.0
554,2320.0,2320.0,2320.0
555,2320.0,2320.0,2320.0
556,2320.0,2320.0,2320.0
557,2320.0,2320.0,2320.0
558,2320.0,2320.0,2320.0
559,2320.0,2320.0,2320.0
560,2320.0,2320.0,2320.0
561,2320.0,2320.0,2320.0
562,2320.0,2320.0,2320.0
563,2320.0,2320.0,2320.0
564,2320.0,2320.0,2320.0
565,2320.0,2320.0,2320.0
566,2320.0,2320.0,2320.0
567,2320.0,2320.0,2320.0
568,2320.0,2320.0,2320.0
569,2320.0,2320.0,2320.0
570,2320.0,2320.0,2320.0
571,2320.0,2320.0,2320.0
572,2320.0,2320.0,2320.0
573,2320.0,2320.0,2320.0
574,2320.0,2320.0,2320.0
575,2320.0,2320.0,2320.0
576,2320.0,2320.0,2320.0
577,2320.0,2320.0,2320.0
578,2320.0,2320.0,2320.0
579,2320.0,2320.0,2320.0
580,2320.0,2320.0,2320.0
581,2320.0,2320.0,2320.0
582,2320.0,2320.0,2320.0
583,2320.0,2320.0,2320.0
584,2320.0,2320.0,2320.0
585,2320.0,2320.0,2320.0
586,2320.0,2320.0,2320.0
587,2320.0,2320.0,2320.0
588,2320.0,2320.0,2320.0
589,2320.0,2320.0,2320.0
590,2320.0,2320.0,2320.0
591,2320.0,2320.0,2320.0
592,2320.0,2320.0,2320.0
593,2320.0,2320.0,2320.0
594,2320.0,2320.0,2320.0
595,2320.0,2320.0,2320.0
596,2320.0,2320.0,2320.0
597,2320.0,2320.0,2320.0
598,2320.0,2320.0,2320.0
599,2320.0,2320.0,2320.0
600,2320.0,2320.0,2320.0
601,2320.0,2320.0,2320.0
602,2320.0,2320.0,2320.0
603,2320.0,2320.0,2320.0
604,2320.0,2320.0,2320.0
605,2320.0,2320.0,2320.0
606,2320.0,2320.0,2320.0
607,2320.0,2320.0,2320.0
608,2320.0,2320.0,2320.0
609,2320.0,2320.0,2320.0
610,2320.0,2320.0,2320.0
